2017-06-01 11:02:34 | Mega | ALBERTO PLAZA: "NO SOY FACHO"   MundoH.cl | El cantante conversó con Mundo H de su activa vida en redes sociales y sus polémicos juicios. Artículo por: Ignacio Saavedra   -   06/04/2017 Rompió el silencio, aunque él insiste en nunca haber dejado de dar sus opiniones. Alberto Plaza se convirtió en un activo usuario de redes sociales, luego de cuestionar la rutina humorística de Chiqui Aguayo en el último Festival de Viña, a través de una dura carta en "El Mercurio". Opinante, el autor de "Que cante la vida" no duda en calificar al movimiento feminista de actuar "desde el odio y no desde el amor", azuzando el debate y marcando posturas -principalmente de rechazo- en sectores que lo han llegado a acusar de "facho". El artista se sorprende, se desconcierta con ese término que se le atribuye. Y se defiende en Mundo H. Post polémica por su opinión, conversamos con él vía Skype. El objetivo: profundizar sobre diversos temas y opiniones que han dejado a Plaza expuesto al juicio público, desde su visión sobre el feminismo, pasando por su paternidad a los 55 años de edad, hasta sus posturas políticas. Revisa la conversación que sostuvimos con el artista. El "feminismo extremo"   La paternidad a los 55 años   Su postura política   Fotografía: Josefina Arteaga    cargando Avenida Vicuña Mackenna #1370, Ñuñoa, Santiago Chile   Teléfono: 56-2-2810 8000
2017-09-25 19:15:13 | El_Ciudadano | El Ciudadano » Raras imágenes de Jean Paul Sartre y Simone de Beauvoir en su departamento de París (Video) | UNA MIRADA AL MATRIMONIO ABIERTO DE LA GRAN PAREJA DE PENSADORES DE FRANCESES  Seguramente la pareja más famosa de filósofos del siglo XX, Jean-Paul Sartre y Simone de Beauvoir son retratados en este video de 1967. La relación entre el filósofo que divulgó al existencialismo y la escritora que sentó las bases fundacionales del feminismo en su segunda ola fue notablemente no convencional, una relación entre intelectuales que se acompañan a pensar el mundo y que cuestiona las estructuras relacionales.  Esta “power couple” tenía una vida independiente, se encontraban todos los días en un en café y recibían a sus amigos por separado en otra mesa. En el video, apropiadamente, los vemos por separado, cada uno trabajando por su cuenta. Esta relación duró unos 50 años así que, aunque parezca extraña, funcionaba. Encontramos aquí el gran ejemplo de un matrimonio abierto, en el cual cada uno tiene su vida y deciden acompañarse sin abrumarse. Cada uno mira para otro lado, pero juntos.  El documental fue filmado en el departamento de Sartre de Montparnasse, con vista al cementerio en el que luego serían enterrados ambos. Sartre habla de la guerra de Vietnam, una causa que fue importante en su vida tardía.   Te invitamos a comentar y participar de esta discusión. Todo comentario que atente contra los derechos humanos y se centre en la grosería para descalificar, no será admitido en el presente espacio de debate ciudadano. Loreto 260, Recoleta, Santiago de Chile - Fono: +56 (2) 3210 4795 - [email protected]
2017-09-27 17:10:27 | adnradiochile | Natalia Oreiro se defendió tras comercial en el que posó en toples y con colaless   Sociedad   Radio ADN 91.7 | Síguenos en: La actriz Natalia Oreiro fue blanco de críticas durante los últimos días, a raíz de su participación en un comercial para promocionar su línea de jeans. Varios cuestionaron que su representación ponía como un objeto a la mujer, por lo que se le tildó de "machista". Al respecto, la uruguaya conversó con La Nación de Argentina, donde se defendió y sostuvo que todo depende de cómo el otro se tome las cosas. "Es la mirada del otro sobre eso, no la mirada del que lo hace. Uno no puede cambiar la mirada del otro. Si uno está pendiente de eso, siempre vas a encontrar una mirada cruel. Yo prefiero estar del lado de los que hacen que del lado de los que critican. Me pueden no gustar una infinidad de cosas. Y no por eso voy a decir 'por qué hiciste eso que a mí no me gusta'", lanzó. A su parecer, no hay ninguna contradicción entre el machismo y el feminismo con su participación, pues "uno puede hacer con su cuerpo lo que desee. El tema es cuando el afuera te lo impone. Y cuando uno es utilizado por otra persona en contra de su propio deseo. Yo soy una persona absolutamente autónoma, independiente, que decide lo que quiere hacer y cómo hacerlo. No soy de una sola manera, puedo hacer eso, puedo hacer una película de drama, una serie de comedia, puedo ser embajadora de Unicef, amiga, eso somos las mujeres, tenemos muchas aristas. De hecho, ni me lo planteé". Sher
2017-09-29 10:49:55 | rvfradiopopular | Radio Villa Francia   Levantando la voz recuperamos nuestra historia | 27 septiembre 2017 El ministro del Interior, Mario Fernández anunció que el gobierno pedirá cambiar las cautelares de ... 27 septiembre 2017 El 24 de enero del 2017, un contingente de efectivos del GOPE y FFEE de ... 25 septiembre 2017 Loreto Letelier candidata a diputada de la UDI por el distrito 9, declaró que por ... 24 septiembre 2017 “Lo que pasa es que nosotras no trabajamos para el feminismo, y que se entienda ... 24 septiembre 2017 Durante la jornada del sábado 23 de septiembre se desarrolló la denominada “Operación Huracán”, operativo ... 23 septiembre 2017 Durante la tarde de este sábado 23 de septiembre, personal de carabineros tanto del gope ... 21 septiembre 2017 Durante el transcurso de lo que va del día, las catedrales de Concepción y Temuco ... 24 septiembre 2017 “Lo que pasa es que nosotras no trabajamos para el feminismo, y que se entienda ... 3 septiembre 2017 Por L. Alberto Rodríguez No faltaron las aves de mal agüero que apostaban que el ... 28 agosto 2017 Editorial RVF. El jueves 24 de agosto recién pasado, fue despachado al Senado el proyecto ... 21 agosto 2017 Por Máximo Quitral Historiador y Cientista Político Un fantasma recorre Venezuela, es el fantasma del ... Escríbenos a [email protected]
2017-10-17 12:15:01 | lacuarta | Ale Valle relató su experiencia con acosos sexuales en el trabajo | Esto te interesa... 17/10/2017 - Autor: LaCuarta.com La campaña iniciada por la actriz Alyssa Milano a través de Twitter, para denunciar el abuso sexual, suma miles de respuestas a través del ciberespacio. Con el hashtag #MeToo (#YoTambién) distintas personalidades opinan sobre la triste realidad. En el caso de Chile, Ale Valle fue uno de los rostros televisivos que adhirió a la iniciativa. “#YoTambién #MeToo a unirse a esta campaña. La que denota por qué el #feminismo es una lucha necesaria y constante”, compartió la periodista de “Intrusos”, junto a un extenso relato sobre su experiencia con el acoso. “La primera vez que me acosaron sexualmente era tan pequeña que lo había borrado de mi mente” inicia el texto. En uno de los párrafos más impactantes de la misiva pública, Ale Vallen pidió perdón. “No sé cuántas veces me he sentido presionada, asustada, utilizada, acorralada, avergonzada. Por no querer ceder, por ceder, por tener miedo de perder la pega. No siempre fui así de fuerte, de pará en la hilacha como soy ahora… y me pido perdón a mí misma y a todas las mujeres por eso“, detalló. Para cerrar, la panelista de “Intrusos” le agradeció la campaña a Alyssa Milano. De pasos, reconoció que admira su trabajo profesional. Lee acá su carta completa.    Panelistas conversaban sobre lo ocurrido con famosas como Gianella Marengo, Vale Ortega o Vanessa Borghi. La bailarina publicó en Instagram una foto con el personal trainer Piergiorgio Iubini. Edición impresa
2017-10-18 19:40:00 | latercera | La Tercera en Twitter: "BBC: “Cómo se fabrica un machito” y por qué “el machismo es mantenido también por la actitud de algunas mujeres” https://t.co/fQ5aKG0X3T https://t.co/9k2EfdpAZ9" | El Chile que somos. Noticias, conversación, opinión y otros contenidos destacados. Puedes agregar la información de ubicación a tus Tweets, como tu ciudad o tu ubicación exacta, desde la web y a través de aplicaciones de terceros. Siempre tendrás la opción de eliminar el historial de ubicaciones de tus Tweets. Más información   Aquí está la URL para este Tweet. Cópiala para compartirlo fácilmente con tus amigos. Añade este Tweet a tu sitio web copiando el siguiente código. Más información Añade este Momento a tu sitio web copiando el siguiente código. Más información Mmm, hubo un problema al contactar con el servidor. ¿Intentar de nuevo? Al insertar contenido de Twitter en tu sitio web o aplicación, aceptas el Acuerdo para desarrolladores y la Política para desarrolladores de Twitter. En esta cronología pasarás la mayoría de tu tiempo recibiendo actualizaciones sobre lo que más te interesa. Posiciona tu puntero sobre la imagen de perfil y haz clic en el botón Siguiendo para dejar de seguir a cualquier cuenta. Cuando te guste un Tweet, pulsa el corazón: le hará saber a la persona que lo escribió que compartiste el amor. La manera más rápida de compartir el Tweet de alguien con tus seguidores es con un Retweet. Pulsa el icono para enviarlo instantáneamente. Di lo que opinas sobre cualquier Tweet con una respuesta. Encuentra un tema que te apasione, y únete a la conversación. Consigue información instantánea sobre lo que las personas están hablando en este momento. Sigue a más cuentas para recibir actualizaciones instantáneas sobre los temas que te interesan. Ve las conversaciones más recientes sobre cualquier tema instantáneamente. Infórmate de las mejores historias instantáneamente mientras están sucediendo. BBC: “Cómo se fabrica un machito” y por qué “el machismo es mantenido también por la actitud de algunas mujeres” http://lt.cl/vtJW30fWwSq pic.twitter.com/9k2EfdpAZ9 Machismo y/o Feminismo... ambos extremos dañinos.  Volver arriba ↑ Puede que Twitter esté saturado o experimentando un problema momentáneo. Inténtalo de nuevo o visita el Estado de Twitter para más información.
2017-10-17 19:40:07 | MQLTV | Miss Piggy se confiesa: ¿Por qué soy una cerdita feminista? | Miss Piggy se confiesa: ¿Por qué soy una cerdita feminista? Tras recibir el premio Sackler Center por el aporte que hace al feminismo, un galardón que se presenta a aquellas damas que han roto barreras y han protagonizado cambios en todo tipo de disciplinas, muchos se preguntan por qué Miss Piggy merece este reconocimiento. Después de todo, solo se trata de una celebridad que se preocupa más por su apariencia y por su índice de masa corporal que por las mujeres y sus derechos. ¿O no? La verdad es que Piggy siempre ha sido una feminista empedernida, y si no nos crees, lee su manifiesto:  “Crecí en una granja, donde me dijeron que mi vida no sería más que barro, sudor, lágrimas…y un viaje ocasional a alguna granja educativa. Quizás lo anterior parece suficiente para la mayoría, pero no para moi. Me rehúso a aceptar que otra persona defina mi vida y mi futuro. Siempre supe que había algo mejor para mí allá afuera, y que, si no me rendía, lo podía conseguir. Fue gracias a mis agallas, fortaleza, perseverancia, la inspiración que encontré en otras feministas y al karate, logré mis sueños. Ahora vivo en Hollywood, donde también hay mucho barro, sudor y lágrimas, pero las horas de trabajo y el salario son mucho más atractivos. Otras personas se niegan a considerarme feminista porque no encajo con la imagen típica de la luchadora femenina. Y es verdad, no marché por los derechos de las mujeres en los años 70 (muuuucho antes de que naciera) por la Quinta Avenida. De todos modos, como muestra de solidaridad con mis precursoras, voy de compras a la misma calle cada vez que puedo. Y es cierto, nunca he quemado mi sostén, y no por razones políticas, sino que más bien, por sentido común. Cuando alguien como yo invierte bastante en su ropa interior, quemarlo es una pérdida de dinero, además de innecesario. Y sí, la verdad es que soy una cerda estadounidense. ¿Cómo es posible que un cerdo sea feminista? Después de todo, se usa “cerdo” para asociarlo con la antítesis del feminismo. Claro, existen cerdos chovinistas, pero también los hay en la especie humana. No condenemos a un tipo de animal solo por los errores de algunos. Ahora que ya despaché a los que me odian, puedo aceptar este premio con la frente en alto y mis convicciones firmes. Sin embargo, la pregunta se mantiene: ¿Cuál es el futuro del feminismo? La respuesta es obvia: el porvenir feminista debe tener orgullo, ser positivo, poderoso y perseverante. Debe creer en sí mismo, compartir sus triunfos, superar sus barreras e inspirar a las generaciones venideras. Mientras tanto, yo debo ser yo”. CRÍTICA DE CINE: “Kingsman: El círculo dorado” CRÍTICA DE CINE: “The big sick” de Michael Showalter La carta en Ciper de un cliente que revela cómo Jumbo cambia precios de sus productos Viajó 600 kilómetros para golpear a la única persona que hizo una crítica de su libro Gary Medel le responde a la esposa de Claudio Bravo tras polémicas acusaciones Esto te costará la multa si le das plata a los músicos del metro Discriminación en las ofertas laborales: ¿Por qué sigue pasando? 6 cosas que no debes hacer en tus redes sociales TRAS 5 AÑOS: Así luce en la actualidad la mujer adicta al solarium Ruidosa lanza su plataforma online “Somos Ruidosa” LALI ESPÓSITO: “Ser feminista sería tan grave como ser machista” CAMILA MORENO POR CASO DE VALENTINA HENRÍQUEZ: “Basta de hashtags, necesitamos acciones” Amber Rose postea foto sin calzón para traer devuelta el rebaje “afro” SIN TAPUJOS: Ilustradora dibuja a mujeres tal como son
2017-10-19 21:00:00 | ForoChile | El feminismo en Coyhaique – Foro Ciudadano | Estuvimos en Coyhaique, una ciudad que ha ido acumulando casos que trascendieron sus territorios. El año 2016 el cuerpo de la niña de 10 años Florencia Aguirre, fue encontrado en la leñera de su casa, carbonizada y enterrada en una fosa por su padrastro, un caso aún pendiente en varias aristas de investigación. Ese mismo año 2016, el país se estremecería con el caso de Nabila Rifo a quien, en el marco de una situación de violencia, le arrancaron sus ojos por mencionar lo más simbólico de dicho caso. Fuimos con el deseo de saber cómo se previene la violencia en Coyhaique. Estuvimos ante más de 20 organizaciones de mujeres. Agradecemos a la embajada de Alemania por apoyarnos en este proceso. ¡Acompáñenos! Conversamos con Ignacia Gutiérrez, alumna de tercero medio del Liceo San Felipe, integrante del Movimiento Autonomista y de la Escuela Género y Feminismo Victoria Rabotich; y Andrea Macías, profesional de la Secretaría Ministerial de Salud y candidata a Consejera Regional por la Región de Aysén. Dirección: Vicky Quevedo Méndez, vicky@forociudadano.cl Producción Periodistica: Fabiola Gutierrez, gutierrez.fabiola35@gmail.com Vínculo Radios: María Paz Reese, radiosforociudadano17@gmail.com Vínculo internacional: Diego Delso Ramos, diego.delso.ramos@gmail.com Webmaster: Samuel Bustos Archivo Radial: Victoria Viñals Vínculo Aulas: Natalia Quevedo Méndez Productora Administrativa: Antonia Piña 2016 © Todos los derechos reservados. Foro Ciudadano - ¿Será posible un Chile dialogante?
2017-10-04 10:34:54 | rvfradiopopular | Radio Villa Francia   Levantando la voz recuperamos nuestra historia | 3 octubre 2017 Hoy martes, paracaidistas del Ejército chileno fueron grabados atrapados en cables de alta tensión cerca ... 3 octubre 2017 Este viernes 6 de octubre se realizará en la ciudad de Los Ángeles la primera ... 3 octubre 2017 Jean Jacques Pierre-Paul nació en Puerto Príncipe, tiene 38 años, hijo de campesinos, nueve hermanos. ... 3 octubre 2017 Hoy 3 de octubre, la superintendencia de pensiones con Osvaldo Macías a la cabeza, presento ... 2 octubre 2017 Junto con saludar, les hacemos llegar la invitación a participar de la Fiesta de la ... 2 octubre 2017 “Carabineros se está prestando para la empresa Claro Vicuña Valenzuela  como guardias privados, trabajando día ... 30 septiembre 2017 El 22 de septiembre la comisión Funa lanzo una lista de críminales de lesa humanidad ... 24 septiembre 2017 “Lo que pasa es que nosotras no trabajamos para el feminismo, y que se entienda ... 3 septiembre 2017 Por L. Alberto Rodríguez No faltaron las aves de mal agüero que apostaban que el ... 28 agosto 2017 Editorial RVF. El jueves 24 de agosto recién pasado, fue despachado al Senado el proyecto ... 21 agosto 2017 Por Máximo Quitral Historiador y Cientista Político Un fantasma recorre Venezuela, es el fantasma del ... Escríbenos a [email protected]
2017-10-02 23:04:18 | rvfradiopopular | CULTURA: Invitan a tomarse la Alameda y retomar la tradicional fiesta de la primavera con las demandas sociales   Radio Villa Francia | 2 octubre 2017  Junto con saludar, les hacemos llegar la invitación a participar de la Fiesta de la Prima- vera 2017, Recuperando Nuestros Derechos. Carnaval organizado por la Federación de Estudiantes de la Universidad de Chile, esta se realizo desde 1913 hasta 1972 por las calles del gran Santiago. Este año quisimos retomar este emblemático evento como una forma de poder hacer visibles las demandas sociales que día a día defienden uste- des como organización. El carnaval se realizará el día sábado 7 de octubre por la arte- ria principal de nuestra ciudad, Alameda entre Portugal y Nataniel Cox. Les invitamos a participar de esta emblemática fiesta donde sean ustedes con sus comparsas, murgas, bailes, marcha, carnaval, carro alegórico o la expresión que represente a vuestra organización a . Para la confección de carros alegóricos la Federación tiene 5 camiones disponibles además de estudiantes para apoyar en el diseño y construcción con materiales recicla- dos. La temática definida son las demandas sociales a través de nuestra historia, a conti- nuación entregamos un listado de los temas propuestos por el equipo organizador del evento: – Educación Pública, Gratuita No sexista – Pueblos originarios – Vivienda – Salud – Derechos sexuales y reproductivos. – Feminismo – Medioambiente – Transporte Público – Patrimonio Cultural – Derechos Humanos – Inmigrantes – Participación Ciudadana – Libertad de expresión – Etc. Les invitamos a tomarnos la Alameda, a recuperar la calle y poner las Demandas Sociales como eje principal de este carnaval para plasmar con alegría que aún tenemos dignidad y estamos en pie de lucha por recuperar nuestros derechos. Si tienen interés en participar, les invitamos a la próxima reunión de planificación que se realizará el día lunes 25 de septiembre a las 19:00 horas en la FECH (Periodista José Carrasco Tapia No9) o escribirnos a la brevedad al correo [email protected]  2 octubre 2017 30 septiembre 2017 30 septiembre 2017  Escríbenos a [email protected] 
2017-10-25 18:04:33 | rvfradiopopular | Radio Villa Francia   Levantando la voz recuperamos nuestra historia | 25 octubre 2017 Con esa frase “Triunfo de los Pobres” el Abogado de la Defensoría Popular, Rodrigo Román, ... 25 octubre 2017  “En un informe presentado en 2012, Amnistía Internacional (AI) aseguró que entre 2001 y 2012 ... 24 octubre 2017 Algunos de los insultos que el trabajador y el presidente de Sinatrapan 5 recibieron fueron ... 24 octubre 2017 El Proyecto inspirado en la vida de Matías Catrileo, weychafe (guerrero) asesinado por la policía ... 22 octubre 2017 El pasado 21 de octubre apareció un video de Prensa Opal, en el cual se ... 22 octubre 2017 “Jenny Barra Rosales, estudiante de enfermeria, detenida por primera vez el 17 de enero de ... 22 octubre 2017 “Hoy hubo disturbios bastante fuerte con Carabineros, tuvimos una represión brutal por parte de Carabineros ... 12 octubre 2017 “La Izquierda Sindical supo conectar con el mundo popular”… ” Para cualquier persona que se ... 5 octubre 2017 Por Andrea Sato Jabre Investigadora Fundación SOL El pasado 10 de agosto, la presidenta firmó ... 24 septiembre 2017 “Lo que pasa es que nosotras no trabajamos para el feminismo, y que se entienda ... 3 septiembre 2017 Por L. Alberto Rodríguez No faltaron las aves de mal agüero que apostaban que el ... Escríbenos a [email protected]
2017-11-07 23:48:37 | RNuevoMundo | 100 años de la Revolución de Octubre. Mujeres Protagonistas – Revista Emancipa | Por Solana Lopez* Nos toca, como generación de revolucionarixs, conmemorar el centenario de la revolución en el marco de un escenario mundial que atestigua un clima de época, una barbarie imperialista, propia de un capitalismo que deposita su crisis en los pueblos del mundo y conjuga con el heteropatriarcado los modos crueles del orden social. Aún así, los pueblos nos hemos dado la posibilidad de dar pasos emancipatorios del que no pensamos volver. Conquistas en la existencia material de nuestras vidas y que serán la riqueza histórica de los desafíos por venir. En ello la lucha cultural juega un papel central. Este aprendizaje lo tomamos desde aquella gesta revolucionaria de lxs bolcheviques que, como decía Lenin, había que construir un proyecto cuya base valorativa fuese  identificable con el socialismo como contraparte a la deshumanización impuesta: Dignidad, Igualdad, Cooperación, Creatividad, Unidad y Etica. En esta confrontación total con el proyecto dominante de la Rusia Zarista y del Imperialismo, toma cuerpo no solo el Partido que conduce ese proceso sino también el pensamiento y la acción revolucionaria de mujeres que en las experiencias antecesoras, como la Revolución Francesa, habían sido perseguidas hasta su decapitación como el caso de Olympe de Gouge. Pues aquí entonces, en esta experiencia superadora y heredera creativa de todas las luchas de los pueblos del mundo, las mujeres entrarían en un camino dialéctico con las transformaciones que emprendieron y que nos dejo el saldo más rico, el de la praxis. Quien sería la figura más destacada por su participación en los colectivos de dirección de aquel proceso y del feminismo revolucionario en gestación, es Alejandra Kollontai, que junto a otras mujeres como Rosa Luxemburgo, Clara Zatkin, Nadezhda Krúpskaya e Inessa Armand, serán los nombres de las rosas rojas que le darán sentido integral a la lucha revolucionaria de la época. Alejandra desplego el enorme potencial, vital, transformador y dialéctico que posee la combinación de la lucha de género y clase en todos los terrenos: estructural, superestructural, tanto en lo institucional y global como en el orden de lo cotidiano y particular. Se abrió un abanico inmenso de nuevas justicias y reconocimiento de injusticias a resolver que tenían como protagonistas a las mujeres y el valor estratégico que tiene contar con una herramienta política que contenga la igualdad de géneros. Para esto último dio profundos y sostenidos debates en el Partido Bolchevique, en relación a la necesidad de organizaciones específicas para las mujeres tanto del partido como de masas, que a su vez estas tuviesen formación de cuadro como los varones y ocupasen cargos de dirección. Estas acciones permitieron que la revolución incluya la agenda que encaminó a transformaciones concretas de la calidad de vida de las mujeres y su emancipación, tales como el divorcio, la legalización del aborto y las condiciones materiales para la independencia económica entre otras conquistas. El combate al régimen zarista significo consecuencias iguales para las mujeres de las que padecieron los varones, cárcel, exilio y persecuciones ya que fue visible para el enemigo el rol que desempeñaban las militantes y dirigentes revolucionarias. A su vez se enfrentaban a las condiciones de extrema carencia de derechos para las miles de mujeres trabajadoras que en Rusia, como en el resto del mundo, se hallaban en un período cuya incorporación a la producción significó un estado de semi esclavitud con casi 18hs de trabajo para ellas, generando como consecuencia que sus promedios de vida  no superaran los 30 años. Alejandra paso por la transformación que toda feminista atraviesa, desde lo personal, lo interpersonal y colectivo. Los desafíos de romper con lo establecido desde la heteronormatividad. Decía en sus reflexiones: “Seguía amando aún a mi esposo, pero la dichosa existencia de ama de casa y esposa se convirtió en una especie de jaula”. Pudo vivenciar la necesaria experiencia transformadora que remite a pensarse y reinventarse sostenida, a su vez, en un colectivo de sujetas protagonistas de los cambios. Diariamente realizaban reuniones y encuentros de mujeres ya que veían la contradicción del avance en discursos y leyes pero no así en la cultura y sobre todo en lo ideológico, esto iba a producir otras tensiones, algunas de las cuales no pudieron resolverlas favorablemente y significó el estancamiento. Aún a pesar que ella avizoraba un período sombrío, producto del detenimiento en los procesos de cambio, sabía que los pasos dados refundaban una nueva corriente que se anclaba en la huella de la praxis misma de la liberación y la experiencia de una vida cotidiana más digna y con conciencia de sus beneficios para una sociedad más justa. Alejandra sabía que estaban sembrando futuro para una nueva humanidad. Su aporte fue integral, pensó y actuó para la sociedad toda, no fragmento ni se fragmento, sino que unió las dos potencias transformadoras que actúan tanto en lo ideológico, político como cultural y son centrales para nuestra humanidad, su continuidad y vitalidad; ellas son el marxismo y el feminismo por ello decía en el Comunismo y la familia: “Esta es la consigna de la Sociedad Comunista. En nombre de la igualdad, de la libertad y del amor, hacemos un llamamiento a todas las mujeres trabajadoras, a todos los hombres trabajadores, mujeres campesinas y campesinos para que resueltamente y llenos de fe se entreguen al trabajo de reconstrucción de la sociedad humana para hacerla más perfecta, más justa y más capaz de asegurar al individuo la felicidad a la que tiene derecho”.  El reencuentro con la revolución bolchevique y su germen de feminismo marxista en tiempos de resistencia ante la ofensiva imperialista en el mundo, nos nutre de esperanza como un pincel que vuelve a dibujar la línea del horizonte. Es sentirnos parte de un acumulado histórico de un aprendizaje crítico y creativo, de un torrente que se retroalimenta en cada hazaña contra el enemigo y nos deja como saldo cada vez, una marca imborrable de justicia que será plataforma de nuevas luchas y conquistas. Estamos aquí las mujeres del mundo con voz propia enfrentando a diario el patriarcado que en sus distintas formas lo asumen los sistemas políticos y las culturas por momentos más consciente y brutal y otras veces más en contradicción. Estamos aquí en este punto de inflexión de contradicción flagrante con la opresión de clase y de género, porque antes de nosotras hubo miles y miles que sus cuerpos y vidas sembraron luchas. La Revolución de Octubre nos entrega hoy el legado de la experiencia hecha bandera, pensamiento, deseo y proyecto. Se trata de alimentar la cultura popular con su aprendizaje, criticas y las tareas inconclusas una de ellas sofocar el patriarcado hasta su desaparición, empezando por superar las violencias políticas en nuestras propias herramientas partidarias, como así también la constitución de nuevos modos de acción y conducción política desde el feminismo que nos haga crecer en hermandad y humanismo. Parecernos cada día más a la sociedad que aspiramos construir para que como decía Lenin se produzca la relación dialéctica que identifica nuestra praxis y proyecto con el socialismo. Ver todas las entradas de equipoemancipa Perspectivas y visiones desde el feminismo del sur del mundo.
2017-11-13 14:51:55 | PublimetroChile | Publimetro en Twitter: "Bolocco Cecilia, el feminismo, las suegras y más: La hilarante rutina de Natalia Valdebenito en Netflix https://t.co/ou65oKyNKF https://t.co/Qyph2GpLiT" | El diario gratuito más leído en Chile #YoLeoPublimetro Puedes agregar la información de ubicación a tus Tweets, como tu ciudad o tu ubicación exacta, desde la web y a través de aplicaciones de terceros. Siempre tendrás la opción de eliminar el historial de ubicaciones de tus Tweets. Más información   Aquí está la URL para este Tweet. Cópiala para compartirlo fácilmente con tus amigos. Añade este Tweet a tu sitio web copiando el siguiente código. Más información Añade este Momento a tu sitio web copiando el siguiente código. Más información Mmm, hubo un problema al contactar con el servidor. ¿Intentar de nuevo? Al insertar contenido de Twitter en tu sitio web o aplicación, aceptas el Acuerdo para desarrolladores y la Política para desarrolladores de Twitter. En esta cronología pasarás la mayoría de tu tiempo recibiendo actualizaciones sobre lo que más te interesa. Posiciona tu puntero sobre la imagen de perfil y haz clic en el botón Siguiendo para dejar de seguir a cualquier cuenta. Cuando te guste un Tweet, pulsa el corazón: le hará saber a la persona que lo escribió que compartiste el amor. La manera más rápida de compartir el Tweet de alguien con tus seguidores es con un Retweet. Pulsa el icono para enviarlo instantáneamente. Di lo que opinas sobre cualquier Tweet con una respuesta. Encuentra un tema que te apasione, y únete a la conversación. Consigue información instantánea sobre lo que las personas están hablando en este momento. Sigue a más cuentas para recibir actualizaciones instantáneas sobre los temas que te interesan. Ve las conversaciones más recientes sobre cualquier tema instantáneamente. Infórmate de las mejores historias instantáneamente mientras están sucediendo. Bolocco Cecilia, el feminismo, las suegras y más: La hilarante rutina de Natalia Valdebenito en Netflix https://www.publimetro.cl/cl/entretenimiento/2017/11/13/bolocco-cecilia-feminismo-las-suegras-mas-la-hilarante-rutina-natalia-valdebenito-netflix.html …pic.twitter.com/Qyph2GpLiT Zzzzzzzpic.twitter.com/kYbprwQSK7 Perdon vivo en el extranjero ,solo soporte 10 minutos de groserias y mal gusto ....  Volver arriba ↑ Puede que Twitter esté saturado o experimentando un problema momentáneo. Inténtalo de nuevo o visita el Estado de Twitter para más información.
2017-11-13 12:58:30 | thecliniccl | Medio mexicano destruye a Mon Laferte tras encendida conferencia: "¡Es una tarada, que se vaya al diablo!" - The Clinic Online | The Clinic Online 13 Noviembre, 2017 Tags: amárrame, feminismo, machismo, México, música, medio mexicano, Mon Laferte, Mundo al Instante Fotos: Youtube Mon Laferte “salió corriendo de Chile porque no la soportaron e igual va saliendo de aquí”, indicaron en el programa mexicano “Ventaneando” de Azteca TV.  El programa mexicano “Ventaneando” de Azteca TV mandó al diablo y calificó como “tarada” a la artista chilena Mon Laferte, luego de la encendida conferencia de prensa en la que le paró los carros a un periodista por un consulta que sentenció como “machista”. Luego de que el reportero le preguntara ese comentado día cuál era su secreto para que muchas mujeres la siguieran siendo que “entre ellas mismas se atacan”, la ex chica Rojo explotó y señaló que “tu comentario es un poco machista”. Añadió que “¿Sabes lo que pasa? Yo como mujer estoy hasta la madre de que me hagan preguntas pendejas machistas, de verdad. Me harto, porque siempre preguntan ese tipo de cosas, siempre se me va a juzgar más sólo por el hecho de que soy mujer y me va a costar el doble porque soy mujer. Estoy un poco más hasta la madre de eso”. Pues bien, los comentaristas mexicanos no tuvieron piedad con la intérprete de “Amárrame” e indicaron que Mon Laferte “salió corriendo de Chile porque no la soportaron e igual va saliendo de aquí”. A ella le gana la “víscera y no la cabeza“, sentenciaron. Revisa el video a continuación:          
